date,units,site_name,state,county,pollutant,value,scaled_value,measurement,zip_code,sfg_id,point_id,x,y
07/16/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,15.5,-0.7435778770399644,daily_max_1_hour_no2_concentration,11367,40589,40589,-73.82153,40.73614
07/17/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,26.5,0.1507456443958215,daily_max_1_hour_no2_concentration,11367,40590,40590,-73.82153,40.73614
07/18/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,24.9,0.020662223096070728,daily_max_1_hour_no2_concentration,11367,40591,40591,-73.82153,40.73614
07/19/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,16.7,-0.6460153110651514,daily_max_1_hour_no2_concentration,11367,40592,40592,-73.82153,40.73614
07/20/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,32.9,0.6710793295948241,daily_max_1_hour_no2_concentration,11367,40593,40593,-73.82153,40.73614
07/21/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,21.6,-0.2476348333346648,daily_max_1_hour_no2_concentration,11367,40594,40594,-73.82153,40.73614
07/22/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,42.8,1.4759704988870312,daily_max_1_hour_no2_concentration,11367,40595,40595,-73.82153,40.73614
07/23/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,50,2.0613458947359096,daily_max_1_hour_no2_concentration,11367,40596,40596,-73.82153,40.73614
07/24/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,22.5,-0.17446290885355514,daily_max_1_hour_no2_concentration,11367,40597,40597,-73.82153,40.73614
07/25/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,17.1,-0.6134944557402136,daily_max_1_hour_no2_concentration,11367,40598,40598,-73.82153,40.73614
07/26/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,22.8,-0.15007226735985185,daily_max_1_hour_no2_concentration,11367,40599,40599,-73.82153,40.73614
07/27/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,33.5,0.7198606125822307,daily_max_1_hour_no2_concentration,11367,40600,40600,-73.82153,40.73614
07/28/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,21.3,-0.2720254748283681,daily_max_1_hour_no2_concentration,11367,40601,40601,-73.82153,40.73614
07/29/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,30.9,0.5084750529701357,daily_max_1_hour_no2_concentration,11367,40602,40602,-73.82153,40.73614
07/30/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,12.5,-0.9874842919769968,daily_max_1_hour_no2_concentration,11367,40603,40603,-73.82153,40.73614
07/31/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,16.7,-0.6460153110651514,daily_max_1_hour_no2_concentration,11367,40604,40604,-73.82153,40.73614
08/01/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,34.6,0.8092929647258094,daily_max_1_hour_no2_concentration,11367,40605,40605,-73.82153,40.73614
08/02/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,25.2,0.04505286458977403,daily_max_1_hour_no2_concentration,11367,40606,40606,-73.82153,40.73614
08/03/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,20.5,-0.3370671854782435,daily_max_1_hour_no2_concentration,11367,40607,40607,-73.82153,40.73614
08/04/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,25.7,0.08570393374594612,daily_max_1_hour_no2_concentration,11367,40608,40608,-73.82153,40.73614
08/05/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,29.7,0.4109124869953228,daily_max_1_hour_no2_concentration,11367,40609,40609,-73.82153,40.73614
08/06/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,15.9,-0.7110570217150266,daily_max_1_hour_no2_concentration,11367,40610,40610,-73.82153,40.73614
08/07/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,16.5,-0.6622757387276201,daily_max_1_hour_no2_concentration,11367,40611,40611,-73.82153,40.73614
08/08/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,13.8,-0.8817915121709493,daily_max_1_hour_no2_concentration,11367,40612,40612,-73.82153,40.73614
08/09/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,20.5,-0.3370671854782435,daily_max_1_hour_no2_concentration,11367,40613,40613,-73.82153,40.73614
08/10/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,13.1,-0.9387030089895904,daily_max_1_hour_no2_concentration,11367,40614,40614,-73.82153,40.73614
08/11/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,20.2,-0.3614578269719468,daily_max_1_hour_no2_concentration,11367,40615,40615,-73.82153,40.73614
08/12/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,14,-0.8655310845084806,daily_max_1_hour_no2_concentration,11367,40616,40616,-73.82153,40.73614
08/13/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,12.2,-1.0118749334707002,daily_max_1_hour_no2_concentration,11367,40617,40617,-73.82153,40.73614
08/14/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,28.3,0.2970894933580411,daily_max_1_hour_no2_concentration,11367,40618,40618,-73.82153,40.73614
08/15/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,36.4,0.9556368136880287,daily_max_1_hour_no2_concentration,11367,40619,40619,-73.82153,40.73614
08/16/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,15.3,-0.7598383047024331,daily_max_1_hour_no2_concentration,11367,40620,40620,-73.82153,40.73614
08/17/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,26,0.11009457523964943,daily_max_1_hour_no2_concentration,11367,40621,40621,-73.82153,40.73614
08/18/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,42.8,1.4759704988870312,daily_max_1_hour_no2_concentration,11367,40622,40622,-73.82153,40.73614
08/19/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,34.2,0.7767721094008718,daily_max_1_hour_no2_concentration,11367,40623,40623,-73.82153,40.73614
08/20/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,30.2,0.45156355615149485,daily_max_1_hour_no2_concentration,11367,40624,40624,-73.82153,40.73614
08/21/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,23.9,-0.06063991521627344,daily_max_1_hour_no2_concentration,11367,40625,40625,-73.82153,40.73614
08/22/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,17.9,-0.5484527450903385,daily_max_1_hour_no2_concentration,11367,40626,40626,-73.82153,40.73614
08/23/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,20.8,-0.3126765439845402,daily_max_1_hour_no2_concentration,11367,40627,40627,-73.82153,40.73614
08/24/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,25.6,0.077573719914711875,daily_max_1_hour_no2_concentration,11367,40628,40628,-73.82153,40.73614
08/25/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,29.2,0.37026141783915073,daily_max_1_hour_no2_concentration,11367,40629,40629,-73.82153,40.73614
08/26/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,27.8,0.25643842420186896,daily_max_1_hour_no2_concentration,11367,40630,40630,-73.82153,40.73614
08/27/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,24.5,-0.011858632228866822,daily_max_1_hour_no2_concentration,11367,40631,40631,-73.82153,40.73614
08/28/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,8.7,-1.2964324175639048,daily_max_1_hour_no2_concentration,11367,40632,40632,-73.82153,40.73614
08/29/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,8.1,-1.345213700551311,daily_max_1_hour_no2_concentration,11367,40633,40633,-73.82153,40.73614
08/30/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,16.4,-0.6704059525588547,daily_max_1_hour_no2_concentration,11367,40634,40634,-73.82153,40.73614
08/31/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,23,-0.13381183969738308,daily_max_1_hour_no2_concentration,11367,40635,40635,-73.82153,40.73614
09/01/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,19.8,-0.3939786822968844,daily_max_1_hour_no2_concentration,11367,40636,40636,-73.82153,40.73614
09/02/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,11.1,-1.1013072856142787,daily_max_1_hour_no2_concentration,11367,40637,40637,-73.82153,40.73614
09/03/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,23.4,-0.10129098437244552,daily_max_1_hour_no2_concentration,11367,40638,40638,-73.82153,40.73614
09/04/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,15.4,-0.7517080908711987,daily_max_1_hour_no2_concentration,11367,40639,40639,-73.82153,40.73614
09/05/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,24.2,-0.03624927372257013,daily_max_1_hour_no2_concentration,11367,40640,40640,-73.82153,40.73614
09/06/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,13.9,-0.873661298339715,daily_max_1_hour_no2_concentration,11367,40641,40641,-73.82153,40.73614
09/07/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,8.4,-1.320823059057608,daily_max_1_hour_no2_concentration,11367,40642,40642,-73.82153,40.73614
09/08/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,37,1.0044180966754352,daily_max_1_hour_no2_concentration,11367,40643,40643,-73.82153,40.73614
09/09/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,27.4,0.22391756887693115,daily_max_1_hour_no2_concentration,11367,40644,40644,-73.82153,40.73614
09/10/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,31.4,0.5491261221263078,daily_max_1_hour_no2_concentration,11367,40645,40645,-73.82153,40.73614
09/11/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,18.3,-0.5159318897654006,daily_max_1_hour_no2_concentration,11367,40646,40646,-73.82153,40.73614
09/12/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,27.5,0.23204778270816567,daily_max_1_hour_no2_concentration,11367,40647,40647,-73.82153,40.73614
09/13/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,26.4,0.14261543056458698,daily_max_1_hour_no2_concentration,11367,40648,40648,-73.82153,40.73614
09/14/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,31.9,0.5897771912824799,daily_max_1_hour_no2_concentration,11367,40649,40649,-73.82153,40.73614
09/15/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,17,-0.621624669571448,daily_max_1_hour_no2_concentration,11367,40650,40650,-73.82153,40.73614
09/16/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,39.1,1.1751525871313582,daily_max_1_hour_no2_concentration,11367,40651,40651,-73.82153,40.73614
09/17/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,19.8,-0.3939786822968844,daily_max_1_hour_no2_concentration,11367,40652,40652,-73.82153,40.73614
09/18/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,13.1,-0.9387030089895904,daily_max_1_hour_no2_concentration,11367,40653,40653,-73.82153,40.73614
09/19/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,37.5,1.0450691658316074,daily_max_1_hour_no2_concentration,11367,40654,40654,-73.82153,40.73614
09/20/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,20,-0.37771825463441555,daily_max_1_hour_no2_concentration,11367,40655,40655,-73.82153,40.73614
09/21/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,21.4,-0.26389526099713384,daily_max_1_hour_no2_concentration,11367,40656,40656,-73.82153,40.73614
09/22/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,14.1,-0.8574008706772461,daily_max_1_hour_no2_concentration,11367,40657,40657,-73.82153,40.73614
09/23/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,9.7,-1.2151302792515606,daily_max_1_hour_no2_concentration,11367,40658,40658,-73.82153,40.73614
09/24/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,20,-0.37771825463441555,daily_max_1_hour_no2_concentration,11367,40659,40659,-73.82153,40.73614
09/25/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,18.9,-0.46715060677799425,daily_max_1_hour_no2_concentration,11367,40660,40660,-73.82153,40.73614
09/26/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,18.6,-0.4915412482716973,daily_max_1_hour_no2_concentration,11367,40661,40661,-73.82153,40.73614
09/27/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,29.1,0.3621312040079165,daily_max_1_hour_no2_concentration,11367,40662,40662,-73.82153,40.73614
09/28/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,23.2,-0.1175514120349143,daily_max_1_hour_no2_concentration,11367,40663,40663,-73.82153,40.73614
09/29/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,8.5,-1.3126928452263735,daily_max_1_hour_no2_concentration,11367,40664,40664,-73.82153,40.73614
10/01/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,6.9,-1.4427762665261243,daily_max_1_hour_no2_concentration,11367,40665,40665,-73.82153,40.73614
10/02/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,2.8,-1.7761150336067353,daily_max_1_hour_no2_concentration,11367,40666,40666,-73.82153,40.73614
10/03/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,6.6,-1.4671669080198273,daily_max_1_hour_no2_concentration,11367,40667,40667,-73.82153,40.73614
10/04/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,12.7,-0.971223864314528,daily_max_1_hour_no2_concentration,11367,40668,40668,-73.82153,40.73614
10/05/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,23.1,-0.12568162586614853,daily_max_1_hour_no2_concentration,11367,40669,40669,-73.82153,40.73614
10/06/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,53.5,2.345903378829114,daily_max_1_hour_no2_concentration,11367,40670,40670,-73.82153,40.73614
10/07/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,41.6,1.3784079329122185,daily_max_1_hour_no2_concentration,11367,40671,40671,-73.82153,40.73614
10/08/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,24,-0.0525097013850389,daily_max_1_hour_no2_concentration,11367,40672,40672,-73.82153,40.73614
10/09/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,33,0.6792095434260585,daily_max_1_hour_no2_concentration,11367,40673,40673,-73.82153,40.73614
10/10/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,40.8,1.3133662222623428,daily_max_1_hour_no2_concentration,11367,40674,40674,-73.82153,40.73614
10/11/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,43.8,1.5572726371993753,daily_max_1_hour_no2_concentration,11367,40675,40675,-73.82153,40.73614
10/12/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,50,2.0613458947359096,daily_max_1_hour_no2_concentration,11367,40676,40676,-73.82153,40.73614
10/13/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,16.8,-0.6378850972339168,daily_max_1_hour_no2_concentration,11367,40677,40677,-73.82153,40.73614
10/14/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,37.3,1.0288087381691382,daily_max_1_hour_no2_concentration,11367,40678,40678,-73.82153,40.73614
10/15/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,33.6,0.7279908264134652,daily_max_1_hour_no2_concentration,11367,40679,40679,-73.82153,40.73614
10/16/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,37.7,1.0613295934940765,daily_max_1_hour_no2_concentration,11367,40680,40680,-73.82153,40.73614
10/17/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,34.1,0.7686418955696372,daily_max_1_hour_no2_concentration,11367,40681,40681,-73.82153,40.73614
10/18/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,17.8,-0.5565829589215727,daily_max_1_hour_no2_concentration,11367,40682,40682,-73.82153,40.73614
10/19/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,17.8,-0.5565829589215727,daily_max_1_hour_no2_concentration,11367,40683,40683,-73.82153,40.73614
10/20/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,20.6,-0.32893697164700897,daily_max_1_hour_no2_concentration,11367,40684,40684,-73.82153,40.73614
10/21/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,42.3,1.4353194297308591,daily_max_1_hour_no2_concentration,11367,40685,40685,-73.82153,40.73614
10/22/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,48.5,1.9393926872673932,daily_max_1_hour_no2_concentration,11367,40686,40686,-73.82153,40.73614
10/23/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,28.1,0.2808290656955723,daily_max_1_hour_no2_concentration,11367,40687,40687,-73.82153,40.73614
10/24/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,15,-0.7842289461961364,daily_max_1_hour_no2_concentration,11367,40688,40688,-73.82153,40.73614
10/25/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,24,-0.0525097013850389,daily_max_1_hour_no2_concentration,11367,40689,40689,-73.82153,40.73614
10/26/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,21.7,-0.23950461950343055,daily_max_1_hour_no2_concentration,11367,40690,40690,-73.82153,40.73614
10/27/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,16.8,-0.6378850972339168,daily_max_1_hour_no2_concentration,11367,40691,40691,-73.82153,40.73614
10/28/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,33.5,0.7198606125822307,daily_max_1_hour_no2_concentration,11367,40692,40692,-73.82153,40.73614
10/29/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,39.3,1.1914130147938267,daily_max_1_hour_no2_concentration,11367,40693,40693,-73.82153,40.73614
10/30/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,50.1,2.069476108567144,daily_max_1_hour_no2_concentration,11367,40694,40694,-73.82153,40.73614
11/15/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,39.3,1.1914130147938267,daily_max_1_hour_no2_concentration,11367,40695,40695,-73.82153,40.73614
11/16/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,28.6,0.32148013485174437,daily_max_1_hour_no2_concentration,11367,40696,40696,-73.82153,40.73614
11/17/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,23.1,-0.12568162586614853,daily_max_1_hour_no2_concentration,11367,40697,40697,-73.82153,40.73614
11/18/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,25.9,0.10196436140841489,daily_max_1_hour_no2_concentration,11367,40698,40698,-73.82153,40.73614
11/19/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,35.5,0.882464889206919,daily_max_1_hour_no2_concentration,11367,40699,40699,-73.82153,40.73614
11/20/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,34.7,0.8174231785570439,daily_max_1_hour_no2_concentration,11367,40700,40700,-73.82153,40.73614
11/21/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,36.9,0.9962878828442008,daily_max_1_hour_no2_concentration,11367,40701,40701,-73.82153,40.73614
11/22/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,49.8,2.04508546707344,daily_max_1_hour_no2_concentration,11367,40702,40702,-73.82153,40.73614
11/23/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,51.1,2.1507782468794883,daily_max_1_hour_no2_concentration,11367,40703,40703,-73.82153,40.73614
11/24/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,44.8,1.6385747755117195,daily_max_1_hour_no2_concentration,11367,40704,40704,-73.82153,40.73614
11/25/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,29.9,0.42717291465779156,daily_max_1_hour_no2_concentration,11367,40705,40705,-73.82153,40.73614
11/26/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,32,0.5979074051137144,daily_max_1_hour_no2_concentration,11367,40706,40706,-73.82153,40.73614
11/27/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,39.3,1.1914130147938267,daily_max_1_hour_no2_concentration,11367,40707,40707,-73.82153,40.73614
11/28/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,18.6,-0.4915412482716973,daily_max_1_hour_no2_concentration,11367,40708,40708,-73.82153,40.73614
11/29/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,34,0.7605116817384028,daily_max_1_hour_no2_concentration,11367,40709,40709,-73.82153,40.73614
12/01/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,18.7,-0.48341103444046307,daily_max_1_hour_no2_concentration,11367,40710,40710,-73.82153,40.73614
12/02/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,38.9,1.158892159468889,daily_max_1_hour_no2_concentration,11367,40711,40711,-73.82153,40.73614
12/03/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,37.1,1.0125483105066697,daily_max_1_hour_no2_concentration,11367,40712,40712,-73.82153,40.73614
12/04/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,42,1.4109287882371562,daily_max_1_hour_no2_concentration,11367,40713,40713,-73.82153,40.73614
12/05/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,47.4,1.8499603351238145,daily_max_1_hour_no2_concentration,11367,40714,40714,-73.82153,40.73614
12/06/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,44.5,1.6141841340180165,daily_max_1_hour_no2_concentration,11367,40715,40715,-73.82153,40.73614
12/07/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,35.4,0.8743346753756844,daily_max_1_hour_no2_concentration,11367,40716,40716,-73.82153,40.73614
12/08/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,28.6,0.32148013485174437,daily_max_1_hour_no2_concentration,11367,40717,40717,-73.82153,40.73614
12/09/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,18.9,-0.46715060677799425,daily_max_1_hour_no2_concentration,11367,40718,40718,-73.82153,40.73614
12/10/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,22.9,-0.1419420535286176,daily_max_1_hour_no2_concentration,11367,40719,40719,-73.82153,40.73614
12/11/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,17,-0.621624669571448,daily_max_1_hour_no2_concentration,11367,40720,40720,-73.82153,40.73614
12/12/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,21.3,-0.2720254748283681,daily_max_1_hour_no2_concentration,11367,40721,40721,-73.82153,40.73614
12/13/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,36.5,0.9637670275192631,daily_max_1_hour_no2_concentration,11367,40722,40722,-73.82153,40.73614
12/14/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,25.4,0.061313292252242815,daily_max_1_hour_no2_concentration,11367,40723,40723,-73.82153,40.73614
12/15/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,26.3,0.13448521673335273,daily_max_1_hour_no2_concentration,11367,40724,40724,-73.82153,40.73614
12/16/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,27.1,0.19952692738322814,daily_max_1_hour_no2_concentration,11367,40725,40725,-73.82153,40.73614
12/17/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,17.5,-0.580973600415276,daily_max_1_hour_no2_concentration,11367,40726,40726,-73.82153,40.73614
12/18/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,21.4,-0.26389526099713384,daily_max_1_hour_no2_concentration,11367,40727,40727,-73.82153,40.73614
12/19/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,24.5,-0.011858632228866822,daily_max_1_hour_no2_concentration,11367,40728,40728,-73.82153,40.73614
12/20/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,25.2,0.04505286458977403,daily_max_1_hour_no2_concentration,11367,40729,40729,-73.82153,40.73614
12/21/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,53.2,2.321512737335411,daily_max_1_hour_no2_concentration,11367,40730,40730,-73.82153,40.73614
12/22/2022,ppb,QUEENS COLLEGE 2,New York,Queens,NO2,48.7,1.9556531149298622,daily_max_1_hour_no2_concentration,11367,40731,40731,-73.82153,40.73614
